279.490837534 501.83872901 659.88927486 578.337246832 497.205021436 266.728066353 778.554131148 171.134273266 538.652993691 380.426599185 626.126119453 211.760672226 154.439010045 153.213668435 548.677449096 248.023215898 298.665973631 518.743997522 521.676052802 446.489837097
279.678934667 501.906695682 660.024361054 578.484731475 497.345397739 266.870525097 778.677280732 170.976684624 538.567933886 380.607609764 626.296522316 211.865375923 154.317131069 153.37224181 548.501561861 248.118419262 298.621008472 518.549117727 521.485571286 446.428871598
279.867031801 501.974662354 660.159447249 578.632216119 497.485774041 267.012983841 778.800430315 170.819095982 538.48287408 380.788620342 626.46692518 211.970079619 154.195252094 153.530815186 548.325674626 248.213622625 298.576043313 518.354237933 521.29508977 446.3679061
280.055128934 502.042629027 660.294533443 578.779700762 497.626150343 267.155442585 778.923579899 170.661507341 538.397814275 380.969630921 626.637328043 212.074783316 154.073373118 153.689388561 548.14978739 248.308825989 298.531078154 518.159358138 521.104608254 446.306940602
280.243226067 502.110595699 660.429619637 578.927185406 497.766526645 267.29790133 779.046729483 170.503918699 538.31275447 381.150641499 626.807730907 212.179487012 153.951494143 153.847961936 547.973900155 248.404029352 298.486112994 517.964478343 520.914126738 446.245975103
280.4313232 502.178562371 660.564705832 579.07467005 497.906902948 267.440360074 779.169879067 170.346330057 538.227694665 381.331652078 626.978133771 212.284190709 153.829615167 154.006535311 547.798012919 248.499232716 298.441147835 517.769598548 520.723645222 446.185009605
280.619420333 502.246529044 660.699792026 579.222154693 498.04727925 267.582818818 779.293028651 170.188741415 538.142634859 381.512662656 627.148536634 212.388894406 153.707736192 154.165108687 547.622125684 248.594436079 298.396182676 517.574718753 520.533163705 446.124044106
280.807517466 502.314495716 660.83487822 579.369639337 498.187655552 267.725277562 779.416178234 170.031152774 538.057575054 381.693673235 627.318939498 212.493598102 153.585857216 154.323682062 547.446238449 248.689639443 298.351217517 517.379838958 520.342682189 446.063078608
280.995614599 502.382462388 660.969964415 579.51712398 498.328031855 267.867736306 779.539327818 169.873564132 537.972515249 381.874683813 627.489342361 212.598301799 153.463978241 154.482255437 547.270351213 248.784842806 298.306252357 517.184959163 520.152200673 446.002113109
281.183711732 502.450429061 661.105050609 579.664608624 498.468408157 268.01019505 779.662477402 169.71597549 537.887455444 382.055694392 627.659745225 212.703005495 153.342099265 154.640828812 547.094463978 248.88004617 298.261287198 516.990079368 519.961719157 445.941147611
281.371808865 502.518395733 661.240136803 579.812093268 498.608784459 268.152653794 779.785626986 169.558386848 537.802395638 382.23670497 627.830148089 212.807709192 153.22022029 154.799402187 546.918576742 248.975249533 298.216322039 516.795199574 519.771237641 445.880182112
