89.397035814 815.86381299 366.938686066 646.540355946 701.483996133 683.504324038 433.917689189 372.560532344 567.510583904 131.564154926 781.536071025 339.154370027 677.560258743 262.691586835 524.733588839 702.303342419 424.226486403 184.870054138 324.897624749 852.770378844 820.336254411 816.627856936 401.161280114 780.281216901 522.702766492 575.291058018 537.460939186 562.958316529 124.233489715 214.608168424 637.522409116 142.769149339 704.4436426 800.308766952 869.447434472 468.261087907 627.138496995 212.156429982 611.127768063 216.129722657
642.916923188 113.366322579 714.285073373 464.161113542 642.916923188 113.366322579 845.581608262 513.093170065 389.917545211 826.814285331 676.439318711 544.862789028 387.00417174 132.522269252 597.757515968 539.992530888 310.294065968 306.0002861 781.536071025 339.154370027 743.752087052 738.018529826 323.177000092 502.97370326 160.642045539 715.71090561 694.4178038 710.038994991 467.022761328 488.337126913 514.749700473 327.056335428 370.465183034 738.445315814 541.887739621 675.055622389 690.175476903 791.067465034 160.642045539 715.71090561
642.916923188 113.366322579 714.103398489 464.244745094 642.88083175 113.563039147 845.411075519 513.197662091 389.964519169 826.619879963 676.524236472 544.681711768 387.198604276 132.569130632 597.629807083 540.146447881 310.183463902 305.83365122 781.39147451 339.292543281 743.912244612 738.138319457 323.267669909 503.15196987 160.642045539 715.71090561 694.232629256 709.96342788 467.079658312 488.14539081 514.822643225 326.87011149 370.659875395 738.491085724 542.080999475 675.004138131 690.078155108 790.892741057 160.784929783 715.570962434
642.916923188 113.366322579 713.921723605 464.328376646 642.844740312 113.759755715 845.240542776 513.302154117 390.011493128 826.425474594 676.609154232 544.500634509 387.393036812 132.615992013 597.502098198 540.300364874 310.072861837 305.667016341 781.246877996 339.430716534 744.072402173 738.258109088 323.358339726 503.33023648 160.642045539 715.71090561 694.047454712 709.88786077 467.136555296 487.953654707 514.895585977 326.683887552 370.854567755 738.536855635 542.274259329 674.952653874 689.980833312 790.71801708 160.927814028 715.431019257
642.916923188 113.366322579 713.740048721 464.412008198 642.808648874 113.956472283 845.070010033 513.406646143 390.058467086 826.231069226 676.694071992 544.319557249 387.587469348 132.662853394 597.374389313 540.454281866 309.962259772 305.500381461 781.102281481 339.568889788 744.232559734 738.37789872 323.449009543 503.50850309 160.642045539 715.71090561 693.862280168 709.812293659 467.19345228 487.761918604 514.968528728 326.497663614 371.049260116 738.582625545 542.467519183 674.901169616 689.883511516 790.543293104 161.070698272 715.29107608
642.916923188 113.366322579 713.558373837 464.49563975 642.772557436 114.153188851 844.89947729 513.511138169 390.105441045 826.036663858 676.778989753 544.138479989 387.781901883 132.709714775 597.246680428 540.608198859 309.851657707 305.333746581 780.957684967 339.707063042 744.392717294 738.497688351 323.53967936 503.686769701 160.642045539 715.71090561 693.677105624 709.736726549 467.250349265 487.570182501 515.04147148 326.311439677 371.243952477 738.628395455 542.660779037 674.849685358 689.78618972 790.368569127 161.213582517 715.151132904
642.916923188 113.366322579 713.376698953 464.579271303 642.736465998 114.349905419 844.728944547 513.615630195 390.152415003 825.84225849 676.863907513 543.95740273 387.976334419 132.756576156 597.118971543 540.762115852 309.741055642 305.167111701 780.813088452 339.845236295 744.552874855 738.617477982 323.630349177 503.865036311 160.642045539 715.71090561 693.49193108 709.661159438 467.307246249 487.378446398 515.114414231 326.125215739 371.438644838 738.674165365 542.854038891 674.7982011 689.688867925 790.19384515 161.356466761 715.011189727
642.916923188 113.366322579 713.195024069 464.662902855 642.700374561 114.546621987 844.558411803 513.720122221 390.199388962 825.647853121 676.948825274 543.77632547 388.170766955 132.803437537 596.991262658 540.916032845 309.630453577 305.000476821 780.668491938 339.983409549 744.713032416 738.737267613 323.721018994 504.043302921 160.642045539 715.71090561 693.306756535 709.585592327 467.364143233 487.186710296 515.187356983 325.938991801 371.633337198 738.719935275 543.047298745 674.746716843 689.591546129 790.019121173 161.499351006 714.87124655
642.916923188 113.366322579 713.013349185 464.746534407 642.664283123 114.743338555 844.38787906 513.824614247 390.24636292 825.453447753 677.033743034 543.59524821 388.365199491 132.850298918 596.863553773 541.069949838 309.519851511 304.833841941 780.523895423 340.121582802 744.873189976 738.857057245 323.811688811 504.221569531 160.642045539 715.71090561 693.121581991 709.510025217 467.421040217 486.994974193 515.260299735 325.752767864 371.828029559 738.765705185 543.2405586 674.695232585 689.494224333 789.844397196 161.64223525 714.731303374
642.916923188 113.366322579 712.831674301 464.830165959 642.628191685 114.940055123 844.217346317 513.929106273 390.293336879 825.259042385 677.118660794 543.414170951 388.559632027 132.897160299 596.735844888 541.223866831 309.409249446 304.667207062 780.379298909 340.259756056 745.033347537 738.976846876 323.902358628 504.399836141 160.642045539 715.71090561 692.936407447 709.434458106 467.477937202 486.80323809 515.333242486 325.566543926 372.02272192 738.811475095 543.433818454 674.643748327 689.396902537 789.66967322 161.785119494 714.591360197
